ticker,average_weight,simulation,strategy
GLD,0.0,1035,market_cap
GSG,0.0,1035,market_cap
SGOV,0.0,1035,market_cap
VT,1.0,1035,market_cap
BND,0.19999999999999957,1035,equal_weight
GLD,0.19999999999999957,1035,equal_weight
GSG,0.19999999999999957,1035,equal_weight
SGOV,0.19999999999999957,1035,equal_weight
VT,0.19999999999999957,1035,equal_weight
BND,0.3000000000000002,1036,min_variance
GLD,0.09999999999999978,1036,min_variance
GSG,0.09999999999999978,1036,min_variance
SGOV,0.39999999999999913,1036,min_variance
VT,0.09999999999999978,1036,min_variance
BND,0.28609367521367535,1036,max_sharpe
GLD,0.18856111111111187,1036,max_sharpe
GSG,0.12034179487179474,1036,max_sharpe
SGOV,0.24493162393162402,1036,max_sharpe
VT,0.1600717948717948,1036,max_sharpe
BND,0.0,1036,market_cap
GLD,0.0,1036,market_cap
GSG,0.0,1036,market_cap
SGOV,0.0,1036,market_cap
VT,1.0,1036,market_cap
BND,0.19999999999999957,1036,equal_weight
GLD,0.19999999999999957,1036,equal_weight
GSG,0.19999999999999957,1036,equal_weight
SGOV,0.19999999999999957,1036,equal_weight
VT,0.19999999999999957,1036,equal_weight
BND,0.3000000000000002,1037,min_variance
GLD,0.09999999999999978,1037,min_variance
GSG,0.09999999999999978,1037,min_variance
SGOV,0.39999999999999913,1037,min_variance
VT,0.09999999999999978,1037,min_variance
BND,0.2372277777777775,1037,max_sharpe
GLD,0.27512931623931636,1037,max_sharpe
GSG,0.1046488888888887,1037,max_sharpe
SGOV,0.22568247863247887,1037,max_sharpe
VT,0.15731170940170938,1037,max_sharpe
BND,0.0,1037,market_cap
GLD,0.0,1037,market_cap
GSG,0.0,1037,market_cap
SGOV,0.0,1037,market_cap
VT,1.0,1037,market_cap
BND,0.19999999999999957,1037,equal_weight
GLD,0.19999999999999957,1037,equal_weight
GSG,0.19999999999999957,1037,equal_weight
SGOV,0.19999999999999957,1037,equal_weight
VT,0.19999999999999957,1037,equal_weight
BND,0.3000000000000002,1038,min_variance
GLD,0.09999999999999978,1038,min_variance
GSG,0.09999999999999978,1038,min_variance
SGOV,0.39999999999999913,1038,min_variance
VT,0.09999999999999978,1038,min_variance
BND,0.21076794871794885,1038,max_sharpe
GLD,0.13967623931623913,1038,max_sharpe
GSG,0.12267059829059807,1038,max_sharpe
SGOV,0.27485008547008566,1038,max_sharpe
VT,0.2520352136752137,1038,max_sharpe
BND,0.0,1038,market_cap
GLD,0.0,1038,market_cap
GSG,0.0,1038,market_cap
SGOV,0.0,1038,market_cap
VT,1.0,1038,market_cap
BND,0.19999999999999957,1038,equal_weight
GLD,0.19999999999999957,1038,equal_weight
GSG,0.19999999999999957,1038,equal_weight
SGOV,0.19999999999999957,1038,equal_weight
VT,0.19999999999999957,1038,equal_weight
BND,0.3000000000000002,1039,min_variance
GLD,0.09999999999999978,1039,min_variance
GSG,0.09999999999999978,1039,min_variance
SGOV,0.39999999999999913,1039,min_variance
VT,0.09999999999999978,1039,min_variance
BND,0.26801358974359024,1039,max_sharpe
GLD,0.20341632478632465,1039,max_sharpe
GSG,0.09999999999999978,1039,max_sharpe
SGOV,0.263510170940171,1039,max_sharpe
VT,0.1650598290598288,1039,max_sharpe
BND,0.0,1039,market_cap
GLD,0.0,1039,market_cap
GSG,0.0,1039,market_cap
SGOV,0.0,1039,market_cap
VT,1.0,1039,market_cap
BND,0.19999999999999957,1039,equal_weight
GLD,0.19999999999999957,1039,equal_weight
GSG,0.19999999999999957,1039,equal_weight
SGOV,0.19999999999999957,1039,equal_weight
VT,0.19999999999999957,1039,equal_weight
BND,0.3000000000000002,1040,min_variance
GLD,0.09999999999999978,1040,min_variance
GSG,0.09999999999999978,1040,min_variance
SGOV,0.39999999999999913,1040,min_variance
VT,0.09999999999999978,1040,min_variance
BND,0.24298529914529945,1040,max_sharpe
GLD,0.22021999999999978,1040,max_sharpe
GSG,0.12848846153846138,1040,max_sharpe
SGOV,0.2189704273504278,1040,max_sharpe
VT,0.18933615384615426,1040,max_sharpe
BND,0.0,1040,market_cap
GLD,0.0,1040,market_cap
GSG,0.0,1040,market_cap
SGOV,0.0,1040,market_cap
VT,1.0,1040,market_cap
BND,0.19999999999999957,1040,equal_weight
GLD,0.19999999999999957,1040,equal_weight
GSG,0.19999999999999957,1040,equal_weight
SGOV,0.19999999999999957,1040,equal_weight
VT,0.19999999999999957,1040,equal_weight
BND,0.3000000000000002,1041,min_variance
GLD,0.09999999999999978,1041,min_variance
GSG,0.09999999999999978,1041,min_variance
SGOV,0.39999999999999913,1041,min_variance
VT,0.09999999999999978,1041,min_variance
BND,0.22028632478632507,1041,max_sharpe
GLD,0.2041985470085473,1041,max_sharpe
GSG,0.10798717948717927,1041,max_sharpe
SGOV,0.3273850427350424,1041,max_sharpe
VT,0.14014264957264944,1041,max_sharpe
BND,0.0,1041,market_cap
GLD,0.0,1041,market_cap
GSG,0.0,1041,market_cap
SGOV,0.0,1041,market_cap
VT,1.0,1041,market_cap
BND,0.19999999999999957,1041,equal_weight
GLD,0.19999999999999957,1041,equal_weight
GSG,0.19999999999999957,1041,equal_weight
SGOV,0.19999999999999957,1041,equal_weight
VT,0.19999999999999957,1041,equal_weight
BND,0.3000000000000002,1042,min_variance
GLD,0.09999999999999978,1042,min_variance
GSG,0.09999999999999978,1042,min_variance
SGOV,0.39999999999999913,1042,min_variance
VT,0.09999999999999978,1042,min_variance
BND,0.22975846153846205,1042,max_sharpe
GLD,0.26644512820512806,1042,max_sharpe
GSG,0.10349290598290578,1042,max_sharpe
SGOV,0.24768666666666672,1042,max_sharpe
VT,0.15261675213675202,1042,max_sharpe
BND,0.0,1042,market_cap
GLD,0.0,1042,market_cap
GSG,0.0,1042,market_cap
SGOV,0.0,1042,market_cap
VT,1.0,1042,market_cap
BND,0.19999999999999957,1042,equal_weight
GLD,0.19999999999999957,1042,equal_weight
GSG,0.19999999999999957,1042,equal_weight
SGOV,0.19999999999999957,1042,equal_weight
VT,0.19999999999999957,1042,equal_weight
BND,0.3000000000000002,1043,min_variance
GLD,0.09999999999999978,1043,min_variance
GSG,0.09999999999999978,1043,min_variance
SGOV,0.39999999999999913,1043,min_variance
VT,0.09999999999999978,1043,min_variance
BND,0.24820521367521428,1043,max_sharpe
GLD,0.16982034188034192,1043,max_sharpe
GSG,0.11558709401709377,1043,max_sharpe
SGOV,0.27112769230769224,1043,max_sharpe
VT,0.19525974358974377,1043,max_sharpe
BND,0.0,1043,market_cap
GLD,0.0,1043,market_cap
GSG,0.0,1043,market_cap
SGOV,0.0,1043,market_cap
VT,1.0,1043,market_cap
BND,0.19999999999999957,1043,equal_weight
GLD,0.19999999999999957,1043,equal_weight
GSG,0.19999999999999957,1043,equal_weight
SGOV,0.19999999999999957,1043,equal_weight
VT,0.19999999999999957,1043,equal_weight
BND,0.3000000000000002,1044,min_variance
GLD,0.09999999999999978,1044,min_variance
GSG,0.09999999999999978,1044,min_variance
SGOV,0.39999999999999913,1044,min_variance
VT,0.09999999999999978,1044,min_variance
BND,0.2365696581196583,1044,max_sharpe
GLD,0.17254871794871815,1044,max_sharpe
GSG,0.1467172649572648,1044,max_sharpe
SGOV,0.23352205128205147,1044,max_sharpe
VT,0.21064196581196584,1044,max_sharpe
BND,0.0,1044,market_cap
GLD,0.0,1044,market_cap
GSG,0.0,1044,market_cap
SGOV,0.0,1044,market_cap
VT,1.0,1044,market_cap
BND,0.19999999999999957,1044,equal_weight
GLD,0.19999999999999957,1044,equal_weight
GSG,0.19999999999999957,1044,equal_weight
SGOV,0.19999999999999957,1044,equal_weight
VT,0.19999999999999957,1044,equal_weight
BND,0.3000000000000002,1045,min_variance
GLD,0.09999999999999978,1045,min_variance
GSG,0.09999999999999978,1045,min_variance
SGOV,0.39999999999999913,1045,min_variance
VT,0.09999999999999978,1045,min_variance
BND,0.2019234188034192,1045,max_sharpe
GLD,0.11274188034188007,1045,max_sharpe
GSG,0.13309606837606822,1045,max_sharpe
SGOV,0.22680247863247907,1045,max_sharpe
VT,0.3254364957264954,1045,max_sharpe
BND,0.0,1045,market_cap
GLD,0.0,1045,market_cap
GSG,0.0,1045,market_cap
SGOV,0.0,1045,market_cap
VT,1.0,1045,market_cap
BND,0.19999999999999957,1045,equal_weight
GLD,0.19999999999999957,1045,equal_weight
GSG,0.19999999999999957,1045,equal_weight
SGOV,0.19999999999999957,1045,equal_weight
VT,0.19999999999999957,1045,equal_weight
BND,0.3000000000000002,1046,min_variance
GLD,0.09999999999999978,1046,min_variance
GSG,0.09999999999999978,1046,min_variance
SGOV,0.39999999999999913,1046,min_variance
VT,0.09999999999999978,1046,min_variance
BND,0.3149404273504271,1046,max_sharpe
GLD,0.1884249572649572,1046,max_sharpe
GSG,0.12558307692307674,1046,max_sharpe
SGOV,0.19241264957264992,1046,max_sharpe
VT,0.17863888888888946,1046,max_sharpe
BND,0.0,1046,market_cap
GLD,0.0,1046,market_cap
GSG,0.0,1046,market_cap
SGOV,0.0,1046,market_cap
VT,1.0,1046,market_cap
BND,0.19999999999999957,1046,equal_weight
GLD,0.19999999999999957,1046,equal_weight
GSG,0.19999999999999957,1046,equal_weight
SGOV,0.19999999999999957,1046,equal_weight
VT,0.19999999999999957,1046,equal_weight
BND,0.3000000000000002,1047,min_variance
GLD,0.09999999999999978,1047,min_variance
GSG,0.09999999999999978,1047,min_variance
SGOV,0.39999999999999913,1047,min_variance
VT,0.09999999999999978,1047,min_variance
BND,0.20428299145299178,1047,max_sharpe
GLD,0.14832213675213674,1047,max_sharpe
GSG,0.11682136752136733,1047,max_sharpe
SGOV,0.3203348717948713,1047,max_sharpe
VT,0.21023863247863303,1047,max_sharpe
BND,0.0,1047,market_cap
GLD,0.0,1047,market_cap
GSG,0.0,1047,market_cap
SGOV,0.0,1047,market_cap
VT,1.0,1047,market_cap
BND,0.19999999999999957,1047,equal_weight
GLD,0.19999999999999957,1047,equal_weight
GSG,0.19999999999999957,1047,equal_weight
SGOV,0.19999999999999957,1047,equal_weight
VT,0.19999999999999957,1047,equal_weight
BND,0.3000000000000002,1048,min_variance
GLD,0.09999999999999978,1048,min_variance
GSG,0.09999999999999978,1048,min_variance
SGOV,0.39999999999999913,1048,min_variance
VT,0.09999999999999978,1048,min_variance
BND,0.3044928205128206,1048,max_sharpe
GLD,0.23966923076923077,1048,max_sharpe
GSG,0.10929820512820491,1048,max_sharpe
SGOV,0.2133282905982909,1048,max_sharpe
VT,0.1332113675213674,1048,max_sharpe
BND,0.0,1048,market_cap
GLD,0.0,1048,market_cap
GSG,0.0,1048,market_cap
SGOV,0.0,1048,market_cap
VT,1.0,1048,market_cap
BND,0.19999999999999957,1048,equal_weight
GLD,0.19999999999999957,1048,equal_weight
GSG,0.19999999999999957,1048,equal_weight
SGOV,0.19999999999999957,1048,equal_weight
VT,0.19999999999999957,1048,equal_weight
BND,0.3000000000000002,1049,min_variance
GLD,0.09999999999999978,1049,min_variance
GSG,0.09999999999999978,1049,min_variance
SGOV,0.39999999999999913,1049,min_variance
VT,0.09999999999999978,1049,min_variance
BND,0.24372615384615406,1049,max_sharpe
GLD,0.3171171794871791,1049,max_sharpe
GSG,0.1042548717948716,1049,max_sharpe
SGOV,0.2177823076923081,1049,max_sharpe
VT,0.1171192307692306,1049,max_sharpe
BND,0.0,1049,market_cap
GLD,0.0,1049,market_cap
GSG,0.0,1049,market_cap
SGOV,0.0,1049,market_cap
VT,1.0,1049,market_cap
BND,0.19999999999999957,1049,equal_weight
GLD,0.19999999999999957,1049,equal_weight
GSG,0.19999999999999957,1049,equal_weight
SGOV,0.19999999999999957,1049,equal_weight
VT,0.19999999999999957,1049,equal_weight
BND,0.3000000000000002,1050,min_variance
GLD,0.09999999999999978,1050,min_variance
GSG,0.09999999999999978,1050,min_variance
SGOV,0.39999999999999913,1050,min_variance
VT,0.09999999999999978,1050,min_variance
BND,0.2344517094017091,1050,max_sharpe
GLD,0.2433576068376068,1050,max_sharpe
GSG,0.17232905982906033,1050,max_sharpe
SGOV,0.23617991452991505,1050,max_sharpe
VT,0.11368170940170914,1050,max_sharpe
BND,0.0,1050,market_cap
GLD,0.0,1050,market_cap
GSG,0.0,1050,market_cap
SGOV,0.0,1050,market_cap
VT,1.0,1050,market_cap
BND,0.19999999999999957,1050,equal_weight
GLD,0.19999999999999957,1050,equal_weight
GSG,0.19999999999999957,1050,equal_weight
SGOV,0.19999999999999957,1050,equal_weight
VT,0.19999999999999957,1050,equal_weight
BND,0.3000000000000002,1051,min_variance
GLD,0.09999999999999978,1051,min_variance
GSG,0.09999999999999978,1051,min_variance
SGOV,0.39999999999999913,1051,min_variance
VT,0.09999999999999978,1051,min_variance
BND,0.25448820512820547,1051,max_sharpe
GLD,0.255808632478632,1051,max_sharpe
GSG,0.13305401709401693,1051,max_sharpe
SGOV,0.18662512820512867,1051,max_sharpe
VT,0.1700241880341883,1051,max_sharpe
BND,0.0,1051,market_cap
GLD,0.0,1051,market_cap
GSG,0.0,1051,market_cap
SGOV,0.0,1051,market_cap
VT,1.0,1051,market_cap
BND,0.19999999999999957,1051,equal_weight
GLD,0.19999999999999957,1051,equal_weight
GSG,0.19999999999999957,1051,equal_weight
SGOV,0.19999999999999957,1051,equal_weight
VT,0.19999999999999957,1051,equal_weight
BND,0.3000000000000002,1052,min_variance
GLD,0.09999999999999978,1052,min_variance
GSG,0.09999999999999978,1052,min_variance
SGOV,0.39999999999999913,1052,min_variance
VT,0.09999999999999978,1052,min_variance
BND,0.29399820512820507,1052,max_sharpe
GLD,0.20275888888888965,1052,max_sharpe
GSG,0.10131820512820491,1052,max_sharpe
SGOV,0.19797598290598298,1052,max_sharpe
VT,0.2039488888888888,1052,max_sharpe
BND,0.0,1052,market_cap
GLD,0.0,1052,market_cap
GSG,0.0,1052,market_cap
SGOV,0.0,1052,market_cap
VT,1.0,1052,market_cap
BND,0.19999999999999957,1052,equal_weight
GLD,0.19999999999999957,1052,equal_weight
GSG,0.19999999999999957,1052,equal_weight
SGOV,0.19999999999999957,1052,equal_weight
VT,0.19999999999999957,1052,equal_weight
BND,0.3000000000000002,1053,min_variance
GLD,0.09999999999999978,1053,min_variance
GSG,0.09999999999999978,1053,min_variance
SGOV,0.39999999999999913,1053,min_variance
VT,0.09999999999999978,1053,min_variance
BND,0.16112914529914552,1053,max_sharpe
GLD,0.23031598290598326,1053,max_sharpe
GSG,0.1443199145299144,1053,max_sharpe
SGOV,0.25637478632478644,1053,max_sharpe
VT,0.20785982905982892,1053,max_sharpe
BND,0.0,1053,market_cap
GLD,0.0,1053,market_cap
GSG,0.0,1053,market_cap
SGOV,0.0,1053,market_cap
VT,1.0,1053,market_cap
BND,0.19999999999999957,1053,equal_weight
GLD,0.19999999999999957,1053,equal_weight
GSG,0.19999999999999957,1053,equal_weight
SGOV,0.19999999999999957,1053,equal_weight
VT,0.19999999999999957,1053,equal_weight
BND,0.3000000000000002,1054,min_variance
GLD,0.09999999999999978,1054,min_variance
GSG,0.09999999999999978,1054,min_variance
SGOV,0.39999999999999913,1054,min_variance
VT,0.09999999999999978,1054,min_variance
BND,0.28702299145299126,1054,max_sharpe
GLD,0.2327871794871795,1054,max_sharpe
GSG,0.14717179487179488,1054,max_sharpe
SGOV,0.18890589743589753,1054,max_sharpe
VT,0.14411230769230743,1054,max_sharpe
BND,0.0,1054,market_cap
GLD,0.0,1054,market_cap
GSG,0.0,1054,market_cap
SGOV,0.0,1054,market_cap
VT,1.0,1054,market_cap
BND,0.19999999999999957,1054,equal_weight
GLD,0.19999999999999957,1054,equal_weight
GSG,0.19999999999999957,1054,equal_weight
SGOV,0.19999999999999957,1054,equal_weight
VT,0.19999999999999957,1054,equal_weight
BND,0.3000000000000002,1055,min_variance
GLD,0.09999999999999978,1055,min_variance
GSG,0.09999999999999978,1055,min_variance
SGOV,0.39999999999999913,1055,min_variance
VT,0.09999999999999978,1055,min_variance
BND,0.27812666666666697,1055,max_sharpe
GLD,0.12748760683760657,1055,max_sharpe
GSG,0.10087923076923054,1055,max_sharpe
SGOV,0.27542854700854724,1055,max_sharpe
VT,0.21807794871794856,1055,max_sharpe
BND,0.0,1055,market_cap
GLD,0.0,1055,market_cap
GSG,0.0,1055,market_cap
SGOV,0.0,1055,market_cap
VT,1.0,1055,market_cap
BND,0.19999999999999957,1055,equal_weight
GLD,0.19999999999999957,1055,equal_weight
GSG,0.19999999999999957,1055,equal_weight
SGOV,0.19999999999999957,1055,equal_weight
VT,0.19999999999999957,1055,equal_weight
BND,0.3000000000000002,1056,min_variance
GLD,0.09999999999999978,1056,min_variance
GSG,0.09999999999999978,1056,min_variance
SGOV,0.39999999999999913,1056,min_variance
VT,0.09999999999999978,1056,min_variance
BND,0.24810205128205126,1056,max_sharpe
GLD,0.30253034188034167,1056,max_sharpe
GSG,0.10806743589743573,1056,max_sharpe
SGOV,0.2278631623931631,1056,max_sharpe
VT,0.11343683760683741,1056,max_sharpe
BND,0.0,1056,market_cap
GLD,0.0,1056,market_cap
GSG,0.0,1056,market_cap
SGOV,0.0,1056,market_cap
VT,1.0,1056,market_cap
BND,0.19999999999999957,1056,equal_weight
GLD,0.19999999999999957,1056,equal_weight
GSG,0.19999999999999957,1056,equal_weight
SGOV,0.19999999999999957,1056,equal_weight
VT,0.19999999999999957,1056,equal_weight
BND,0.3000000000000002,1057,min_variance
GLD,0.09999999999999978,1057,min_variance
GSG,0.09999999999999978,1057,min_variance
SGOV,0.39999999999999913,1057,min_variance
VT,0.09999999999999978,1057,min_variance
BND,0.27697418803418833,1057,max_sharpe
GLD,0.23520683760683797,1057,max_sharpe
GSG,0.1043223076923075,1057,max_sharpe
SGOV,0.16744982905982903,1057,max_sharpe
VT,0.21604666666666658,1057,max_sharpe
BND,0.0,1057,market_cap
GLD,0.0,1057,market_cap
GSG,0.0,1057,market_cap
SGOV,0.0,1057,market_cap
VT,1.0,1057,market_cap
BND,0.19999999999999957,1057,equal_weight
GLD,0.19999999999999957,1057,equal_weight
GSG,0.19999999999999957,1057,equal_weight
SGOV,0.19999999999999957,1057,equal_weight
VT,0.19999999999999957,1057,equal_weight
BND,0.3000000000000002,1058,min_variance
GLD,0.09999999999999978,1058,min_variance
GSG,0.09999999999999978,1058,min_variance
SGOV,0.39999999999999913,1058,min_variance
VT,0.09999999999999978,1058,min_variance
BND,0.2575133333333333,1058,max_sharpe
GLD,0.20884717948717998,1058,max_sharpe
GSG,0.127720769230769,1058,max_sharpe
SGOV,0.28952538461538435,1058,max_sharpe
VT,0.11639341880341865,1058,max_sharpe
BND,0.0,1058,market_cap
GLD,0.0,1058,market_cap
GSG,0.0,1058,market_cap
SGOV,0.0,1058,market_cap
VT,1.0,1058,market_cap
BND,0.19999999999999957,1058,equal_weight
GLD,0.19999999999999957,1058,equal_weight
GSG,0.19999999999999957,1058,equal_weight
SGOV,0.19999999999999957,1058,equal_weight
VT,0.19999999999999957,1058,equal_weight
BND,0.3000000000000002,1059,min_variance
GLD,0.09999999999999978,1059,min_variance
GSG,0.09999999999999978,1059,min_variance
SGOV,0.39999999999999913,1059,min_variance
VT,0.09999999999999978,1059,min_variance
BND,0.2596644444444445,1059,max_sharpe
GLD,0.21419803418803426,1059,max_sharpe
GSG,0.11873376068376049,1059,max_sharpe
SGOV,0.21043034188034196,1059,max_sharpe
VT,0.19697350427350405,1059,max_sharpe
BND,0.0,1059,market_cap
GLD,0.0,1059,market_cap
GSG,0.0,1059,market_cap
SGOV,0.0,1059,market_cap
VT,1.0,1059,market_cap
BND,0.19999999999999957,1059,equal_weight
GLD,0.19999999999999957,1059,equal_weight
GSG,0.19999999999999957,1059,equal_weight
SGOV,0.19999999999999957,1059,equal_weight
VT,0.19999999999999957,1059,equal_weight
BND,0.3000000000000002,1060,min_variance
GLD,0.09999999999999978,1060,min_variance
GSG,0.09999999999999978,1060,min_variance
SGOV,0.39999999999999913,1060,min_variance
VT,0.09999999999999978,1060,min_variance
BND,0.30086743589743575,1060,max_sharpe
GLD,0.2960123076923077,1060,max_sharpe
GSG,0.09999999999999978,1060,max_sharpe
SGOV,0.15601547008547023,1060,max_sharpe
VT,0.1471046153846153,1060,max_sharpe
BND,0.0,1060,market_cap
GLD,0.0,1060,market_cap
GSG,0.0,1060,market_cap
SGOV,0.0,1060,market_cap
VT,1.0,1060,market_cap
BND,0.19999999999999957,1060,equal_weight
GLD,0.19999999999999957,1060,equal_weight
GSG,0.19999999999999957,1060,equal_weight
SGOV,0.19999999999999957,1060,equal_weight
VT,0.19999999999999957,1060,equal_weight
BND,0.3000000000000002,1061,min_variance
GLD,0.09999999999999978,1061,min_variance
GSG,0.09999999999999978,1061,min_variance
SGOV,0.39999999999999913,1061,min_variance
VT,0.09999999999999978,1061,min_variance
BND,0.22034222222222263,1061,max_sharpe
GLD,0.265903076923077,1061,max_sharpe
GSG,0.1398679487179486,1061,max_sharpe
SGOV,0.2560722222222222,1061,max_sharpe
VT,0.11781470085470061,1061,max_sharpe
BND,0.0,1061,market_cap
GLD,0.0,1061,market_cap
GSG,0.0,1061,market_cap
SGOV,0.0,1061,market_cap
VT,1.0,1061,market_cap
BND,0.19999999999999957,1061,equal_weight
GLD,0.19999999999999957,1061,equal_weight
GSG,0.19999999999999957,1061,equal_weight
SGOV,0.19999999999999957,1061,equal_weight
VT,0.19999999999999957,1061,equal_weight
BND,0.3000000000000002,1062,min_variance
GLD,0.09999999999999978,1062,min_variance
GSG,0.09999999999999978,1062,min_variance
SGOV,0.39999999999999913,1062,min_variance
